match_id,date,team_1,team_2,winner,result,venue,city,toss_winner,toss_decision,by_runs,by_wickets
1400054,2023-10-05,Serbia,Gibraltar,Gibraltar,,Europa Sports Complex,Gibraltar,Serbia,bat,,7.0
1400972,2023-10-04,Nigeria,Rwanda,Nigeria,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Nigeria,bat,54.0,
1400973,2023-10-04,Sierra Leone,Ghana,Ghana,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Ghana,field,,3.0
1400976,2023-10-06,Nigeria,Ghana,Nigeria,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Ghana,field,35.0,
1400978,2023-10-07,Rwanda,Nigeria,Nigeria,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Nigeria,field,,6.0
1400980,2023-10-08,Sierra Leone,Nigeria,Nigeria,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Sierra Leone,bat,,9.0
1400981,2023-10-08,Rwanda,Ghana,Rwanda,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Rwanda,bat,47.0,
1400982,2023-10-10,Nigeria,Ghana,Nigeria,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Nigeria,bat,82.0,
1400974,2023-10-05,Nigeria,Sierra Leone,Nigeria,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Sierra Leone,field,63.0,
1400977,2023-10-06,Rwanda,Sierra Leone,Rwanda,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Rwanda,bat,33.0,
1400983,2023-10-10,Sierra Leone,Rwanda,Sierra Leone,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Sierra Leone,bat,2.0,
1400984,2023-10-11,Ghana,Nigeria,Nigeria,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Nigeria,field,,5.0
1400985,2023-10-11,Sierra Leone,Rwanda,Rwanda,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Sierra Leone,bat,,5.0
1400055,2023-10-15,Gibraltar,Luxembourg,Gibraltar,,Europa Sports Complex,Gibraltar,Luxembourg,field,24.0,
1400056,2023-10-15,Luxembourg,Gibraltar,Luxembourg,,Europa Sports Complex,Gibraltar,Luxembourg,bat,11.0,
1400988,2023-10-14,Rwanda,Nigeria,Nigeria,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Nigeria,field,,8.0
1400989,2023-10-14,Ghana,Sierra Leone,Ghana,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Sierra Leone,field,5.0,
1400990,2023-10-15,Ghana,Sierra Leone,Sierra Leone,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Ghana,bat,,6.0
1400991,2023-10-15,Nigeria,Rwanda,Nigeria,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Nigeria,bat,17.0,
1403289,2023-10-19,Hong Kong,Nepal,Nepal,,Mulpani Cricket Ground,Kathmandu,Nepal,field,,6.0
1403291,2023-10-22,Hong Kong,United Arab Emirates,United Arab Emirates,,Mulpani Cricket Ground,Kathmandu,United Arab Emirates,field,,6.0
1403292,2023-10-23,United Arab Emirates,Nepal,Nepal,,Mulpani Cricket Ground,Kathmandu,Nepal,field,,5.0
1400986,2023-10-12,Ghana,Rwanda,Rwanda,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Ghana,bat,,9.0
1400987,2023-10-12,Nigeria,Sierra Leone,Nigeria,,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Sierra Leone,field,53.0,
1403297,2023-10-18,Chile,Mexico,Mexico,,St Georges Quilmes,,Chile,bat,,5.0
1403293,2023-10-25,Hong Kong,United Arab Emirates,Hong Kong,,Mulpani Cricket Ground,Kathmandu,Hong Kong,bat,69.0,
1403294,2023-10-27,Nepal,United Arab Emirates,United Arab Emirates,,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,United Arab Emirates,field,,4.0
1404390,2023-10-24,Zimbabwe,Namibia,Namibia,,"Wanderers Cricket Ground, Windhoek",Windhoek,Zimbabwe,bat,,7.0
1404391,2023-10-25,Namibia,Zimbabwe,Zimbabwe,,"Wanderers Cricket Ground, Windhoek",Windhoek,Zimbabwe,field,,5.0
1403305,2023-10-20,Chile,Argentina,Argentina,,St Georges Quilmes,,Chile,bat,,10.0
1404392,2023-10-27,Namibia,Zimbabwe,Zimbabwe,,"United Cricket Club Ground, Windhoek",Windhoek,Namibia,bat,,6.0
1403301,2023-10-19,Mexico,Argentina,Argentina,,St Georges Quilmes,,Argentina,field,,4.0
1262759,2021-07-28,India,Sri Lanka,Sri Lanka,,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,field,,4.0
1271445,2021-08-05,Norway,Germany,Germany,,Bayer Uerdingen Cricket Ground,Krefeld,Germany,field,,5.0
1271449,2021-08-07,Norway,France,Norway,,Bayer Uerdingen Cricket Ground,Krefeld,France,field,3.0,
1271450,2021-08-08,Norway,Germany,Norway,,Bayer Uerdingen Cricket Ground,Krefeld,Germany,field,51.0,
1271451,2021-08-08,Norway,Germany,Germany,,Bayer Uerdingen Cricket Ground,Krefeld,Norway,bat,,6.0
1273133,2021-08-14,Denmark,Sweden,Sweden,,"Svanholm Park, Brondby",Brondby,Sweden,field,,3.0
1273134,2021-08-15,Sweden,Denmark,Denmark,,"Svanholm Park, Brondby",Brondby,Denmark,field,,6.0
1273139,2021-08-22,Portugal,Gibraltar,Portugal,,Gucherre Cricket Ground,Albergaria,Gibraltar,field,110.0,
1273727,2021-10-24,India,Pakistan,Pakistan,,Dubai International Cricket Stadium,Dubai,Pakistan,field,,10.0
1275268,2021-09-03,Romania,Czech Republic,Romania,,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,bat,35.0,
1275272,2021-09-03,Romania,Hungary,Romania,,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,bat,8.0,
1277974,2021-11-19,Bangladesh,Pakistan,Pakistan,,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,,4.0
1277975,2021-11-20,Bangladesh,Pakistan,Pakistan,,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,,8.0
1277976,2021-11-22,Bangladesh,Pakistan,Pakistan,,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,,5.0
1283025,2021-10-17,Lesotho,Seychelles,Seychelles,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Seychelles,field,,6.0
1283030,2021-10-19,Lesotho,Uganda,Uganda,,Integrated Polytechnic Regional Centre,Kigali City,Lesotho,bat,,10.0
1283036,2021-10-20,Rwanda,Lesotho,Rwanda,,Integrated Polytechnic Regional Centre,Kigali City,Rwanda,bat,22.0,
1284491,2021-10-24,Qatar,Maldives,Qatar,,"West End Park International Cricket Stadium, Doha",Doha,Maldives,field,98.0,
1284497,2021-10-29,Kuwait,Qatar,Qatar,,"West End Park International Cricket Stadium, Doha",Doha,Kuwait,bat,,2.0
1286667,2021-11-07,Belize,United States of America,United States of America,,"Coolidge Cricket Ground, Antigua",Coolidge,United States of America,field,,10.0
1286673,2021-11-08,United States of America,Bermuda,United States of America,,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,United States of America,bat,23.0,
1286677,2021-11-10,Bermuda,Bahamas,Bermuda,,"Coolidge Cricket Ground, Antigua",Coolidge,Bahamas,field,140.0,
1286681,2021-11-11,Argentina,United States of America,United States of America,,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,Argentina,bat,,8.0
1286682,2021-11-13,Bahamas,United States of America,United States of America,,"Coolidge Cricket Ground, Antigua",Coolidge,Bahamas,bat,,10.0
1286684,2021-11-13,Panama,Bahamas,Panama,,"Coolidge Cricket Ground, Antigua",Coolidge,Bahamas,field,26.0,
1287773,2021-12-13,Pakistan,West Indies,Pakistan,,"National Stadium, Karachi",Karachi,West Indies,field,63.0,
1287774,2021-12-14,Pakistan,West Indies,Pakistan,,"National Stadium, Karachi",Karachi,Pakistan,bat,9.0,
1287775,2021-12-16,West Indies,Pakistan,Pakistan,,"National Stadium, Karachi",Karachi,West Indies,bat,,7.0
1289043,2021-11-17,Kenya,Uganda,Kenya,,Integrated Polytechnic Regional Centre,Kigali City,Kenya,bat,1.0,
1289047,2021-11-18,Nigeria,Kenya,Kenya,,Integrated Polytechnic Regional Centre,Kigali City,Nigeria,bat,,8.0
1289048,2021-11-18,Tanzania,Kenya,Kenya,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Tanzania,bat,,7.0
1289051,2021-11-20,Kenya,Nigeria,Kenya,,Integrated Polytechnic Regional Centre,Kigali City,Nigeria,field,60.0,
1289052,2021-11-20,Kenya,Uganda,Uganda,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Kenya,bat,,6.0
1298136,2022-10-16,United Arab Emirates,Netherlands,Netherlands,,"GMHBA Stadium, South Geelong, Victoria",Geelong,United Arab Emirates,bat,,3.0
1298140,2022-10-18,Sri Lanka,United Arab Emirates,Sri Lanka,,"GMHBA Stadium, South Geelong, Victoria",Geelong,United Arab Emirates,field,79.0,
1298144,2022-10-20,United Arab Emirates,Namibia,United Arab Emirates,,"GMHBA Stadium, South Geelong, Victoria",Geelong,United Arab Emirates,bat,7.0,
1298150,2022-10-23,Pakistan,India,India,,Melbourne Cricket Ground,Melbourne,India,field,,4.0
1298158,2022-10-27,Zimbabwe,Pakistan,Zimbabwe,,Perth Stadium,Perth,Zimbabwe,bat,1.0,
1298163,2022-10-30,Netherlands,Pakistan,Pakistan,,Perth Stadium,Perth,Netherlands,bat,,6.0
1298170,2022-11-03,Pakistan,South Africa,Pakistan,,Sydney Cricket Ground,Sydney,Pakistan,bat,33.0,
1298175,2022-11-06,Bangladesh,Pakistan,Pakistan,,Adelaide Oval,Adelaide,Bangladesh,bat,,5.0
1298177,2022-11-09,New Zealand,Pakistan,Pakistan,,Sydney Cricket Ground,Sydney,New Zealand,bat,,7.0
1298179,2022-11-13,Pakistan,England,England,,Melbourne Cricket Ground,Melbourne,England,field,,5.0
1299568,2022-02-18,United Arab Emirates,Ireland,United Arab Emirates,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,bat,18.0,
1299572,2022-02-19,United Arab Emirates,Germany,United Arab Emirates,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,bat,24.0,
1299574,2022-02-21,Germany,Ireland,Ireland,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Ireland,field,,7.0
1299575,2022-02-21,Bahrain,United Arab Emirates,Bahrain,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Bahrain,bat,2.0,
1299578,2022-02-22,Germany,Canada,Canada,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Canada,field,,6.0
1299580,2022-02-22,United Arab Emirates,Nepal,United Arab Emirates,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,bat,68.0,
1299583,2022-02-24,Philippines,Germany,Germany,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Germany,field,,9.0
1299585,2022-02-24,Ireland,United Arab Emirates,United Arab Emirates,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Ireland,bat,,7.0
1299592,2022-02-13,United Arab Emirates,Ireland,United Arab Emirates,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Ireland,field,13.0,
1299595,2022-02-14,United Arab Emirates,Oman,Oman,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,field,,7.0
1299638,2022-02-12,United Arab Emirates,Nepal,United Arab Emirates,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,field,25.0,
1305502,2022-04-01,Malaysia,Papua New Guinea,Papua New Guinea,,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Papua New Guinea,field,,8.0
1305503,2022-04-02,Nepal,Malaysia,Nepal,,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Malaysia,field,85.0,
1310162,2022-04-30,Spain,Norway,Spain,,"Desert Springs Cricket Ground, Almeria",Almeria,Spain,bat,51.0,
1310164,2022-04-30,Guernsey,Spain,Spain,,"Desert Springs Cricket Ground, Almeria",Almeria,Guernsey,bat,,8.0
1310165,2022-05-01,Spain,Guernsey,Guernsey,,"Desert Springs Cricket Ground, Almeria",Almeria,Spain,bat,,8.0
1310173,2022-05-11,Romania,Malta,Malta,,Marsa Sports Club,Marsa,Malta,field,,5.0
1310178,2022-05-12,Romania,Hungary,Hungary,,Marsa Sports Club,Marsa,Romania,bat,,6.0
1310183,2022-05-14,Gibraltar,Romania,Romania,,Marsa Sports Club,Marsa,Gibraltar,bat,,8.0
1310187,2022-05-15,Romania,Malta,Romania,,Marsa Sports Club,Marsa,Romania,bat,9.0,
1318357,2022-06-09,Germany,Austria,Germany,,Bayer Uerdingen Cricket Ground,Krefeld,Austria,field,54.0,
1318358,2022-06-09,Sweden,Germany,Germany,,Bayer Uerdingen Cricket Ground,Krefeld,Germany,field,,4.0
1318360,2022-06-10,Austria,Sweden,Austria,,Bayer Uerdingen Cricket Ground,Krefeld,Sweden,field,3.0,
1318361,2022-06-11,Austria,Sweden,Austria,,Bayer Uerdingen Cricket Ground,Krefeld,Sweden,field,1.0,
1318362,2022-06-11,Germany,Sweden,Germany,,Bayer Uerdingen Cricket Ground,Krefeld,Germany,bat,29.0,
1320973,2022-06-29,Portugal,Malta,Portugal,,"Meersen, Gent",Ghent,Portugal,bat,11.0,
1320977,2022-07-01,Portugal,Spain,Spain,,"Meersen, Gent",Ghent,Portugal,bat,,8.0
1320982,2022-07-02,Belgium,Portugal,Portugal,,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,Belgium,bat,,8.0
1320984,2022-07-02,Denmark,Spain,Denmark,,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,Spain,field,41.0,
1320986,2022-07-04,Spain,Belgium,Belgium,,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,Spain,bat,,5.0
1320988,2022-07-04,Portugal,Denmark,Denmark,,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,Portugal,bat,,9.0
1321259,2022-07-12,Finland,Sweden,Finland,,Tikkurila Cricket Ground,Vantaa,Sweden,field,12.0,
1321261,2022-07-13,Cyprus,Romania,Cyprus,,Tikkurila Cricket Ground,Vantaa,Romania,field,20.0,
1321262,2022-07-13,Croatia,Sweden,Sweden,,Kerava National Cricket Ground,Kerava,Sweden,field,,8.0
1321265,2022-07-15,Italy,Sweden,Italy,,Tikkurila Cricket Ground,Vantaa,Sweden,field,91.0,
1321268,2022-07-15,Romania,Isle of Man,Isle of Man,,Kerava National Cricket Ground,Kerava,Isle of Man,field,,8.0
1321273,2022-07-18,Sweden,Greece,Sweden,,Tikkurila Cricket Ground,Vantaa,Greece,field,107.0,
1321279,2022-07-19,Romania,Sweden,Sweden,,Tikkurila Cricket Ground,Vantaa,Romania,bat,,8.0
1321282,2022-07-24,Estonia,Norway,Norway,,Kerava National Cricket Ground,Kerava,Estonia,bat,,10.0
1321292,2022-07-27,France,Norway,France,,Kerava National Cricket Ground,Kerava,France,bat,11.0,
1321293,2022-07-28,Norway,Switzerland,Norway,,Tikkurila Cricket Ground,Vantaa,Norway,bat,12.0,
1321296,2022-07-28,Slovenia,Guernsey,Guernsey,,Kerava National Cricket Ground,Kerava,Guernsey,field,,9.0
1321304,2022-07-31,Norway,Austria,Austria,,Kerava National Cricket Ground,Kerava,Norway,bat,,9.0
1321311,2022-06-28,Malaysia,Singapore,Singapore,,"Indian Association Ground, Singapore",Singapore,Singapore,field,,4.0
1321312,2022-06-29,Malaysia,Singapore,Malaysia,,"Indian Association Ground, Singapore",Singapore,Malaysia,bat,23.0,
1321313,2022-06-30,Singapore,Malaysia,Malaysia,,"Indian Association Ground, Singapore",Singapore,Singapore,bat,,5.0
1321466,2022-07-11,Jersey,United States of America,United States of America,,Bulawayo Athletic Club,Bulawayo,United States of America,field,,8.0
1321468,2022-07-11,Hong Kong,Uganda,Uganda,,Bulawayo Athletic Club,Bulawayo,Hong Kong,bat,,2.0
1321470,2022-07-12,United States of America,Singapore,United States of America,,Bulawayo Athletic Club,Bulawayo,Singapore,field,132.0,
1321471,2022-07-12,Hong Kong,Netherlands,Netherlands,,"Queens Sports Club, Bulawayo",Bulawayo,Hong Kong,bat,,7.0
1321474,2022-07-14,Papua New Guinea,Hong Kong,Hong Kong,,Bulawayo Athletic Club,Bulawayo,Hong Kong,field,,2.0
1321475,2022-07-14,Zimbabwe,United States of America,Zimbabwe,,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,bat,46.0,
1321478,2022-07-15,Singapore,Hong Kong,Hong Kong,,Bulawayo Athletic Club,Bulawayo,Hong Kong,field,,7.0
1321480,2022-07-15,United States of America,Netherlands,Netherlands,,Bulawayo Athletic Club,Bulawayo,United States of America,bat,,7.0
1321481,2022-07-17,Uganda,Hong Kong,Uganda,,"Queens Sports Club, Bulawayo",Bulawayo,Hong Kong,field,4.0,
1321483,2022-07-17,Papua New Guinea,United States of America,Papua New Guinea,,Bulawayo Athletic Club,Bulawayo,United States of America,field,5.0,
1322001,2022-07-04,Thailand,Malaysia,Malaysia,,"UKM-YSD Cricket Oval, Bangi",Bangi,Thailand,bat,,9.0
1322004,2022-07-06,Maldives,Malaysia,Malaysia,,"UKM-YSD Cricket Oval, Bangi",Bangi,Malaysia,field,,8.0
1322006,2022-07-07,Thailand,Malaysia,Malaysia,,"UKM-YSD Cricket Oval, Bangi",Bangi,Malaysia,field,,9.0
1322010,2022-07-11,Bhutan,Malaysia,Malaysia,,"UKM-YSD Cricket Oval, Bangi",Bangi,Malaysia,field,,9.0
1322334,2022-10-07,Pakistan,Bangladesh,Pakistan,,"Hagley Oval, Christchurch",Christchurch,Bangladesh,field,21.0,
1322335,2022-10-08,New Zealand,Pakistan,Pakistan,,"Hagley Oval, Christchurch",Christchurch,New Zealand,bat,,6.0
1322337,2022-10-11,Pakistan,New Zealand,New Zealand,,"Hagley Oval, Christchurch",Christchurch,Pakistan,bat,,9.0
1322339,2022-10-13,Bangladesh,Pakistan,Pakistan,,"Hagley Oval, Christchurch",Christchurch,Bangladesh,bat,,7.0
1322340,2022-10-14,New Zealand,Pakistan,Pakistan,,"Hagley Oval, Christchurch",Christchurch,Pakistan,field,,5.0
1323552,2022-07-09,Bulgaria,Serbia,Bulgaria,,Lisicji Jarak Cricket Ground,Belgrade,Serbia,field,95.0,
1327228,2022-09-20,Pakistan,England,England,,"National Stadium, Karachi",Karachi,England,field,,6.0
1327229,2022-09-22,England,Pakistan,Pakistan,,"National Stadium, Karachi",Karachi,England,bat,,10.0
1327230,2022-09-23,England,Pakistan,England,,"National Stadium, Karachi",Karachi,Pakistan,field,63.0,
1327231,2022-09-25,Pakistan,England,Pakistan,,"National Stadium, Karachi",Karachi,England,field,3.0,
1327232,2022-09-28,Pakistan,England,Pakistan,,"Gaddafi Stadium, Lahore",Lahore,England,field,6.0,
1327233,2022-09-30,Pakistan,England,England,,"Gaddafi Stadium, Lahore",Lahore,England,field,,8.0
1327234,2022-10-02,England,Pakistan,England,,"Gaddafi Stadium, Lahore",Lahore,Pakistan,field,67.0,
1327270,2022-08-28,Pakistan,India,India,,Dubai International Cricket Stadium,Dubai,India,field,,5.0
1327272,2022-08-31,India,Hong Kong,India,,Dubai International Cricket Stadium,Dubai,Hong Kong,field,40.0,
1327274,2022-09-02,Pakistan,Hong Kong,Pakistan,,Sharjah Cricket Stadium,Sharjah,Hong Kong,field,155.0,
1327276,2022-09-04,India,Pakistan,Pakistan,,Dubai International Cricket Stadium,Dubai,Pakistan,field,,5.0
1327280,2022-09-09,Pakistan,Sri Lanka,Sri Lanka,,Dubai International Cricket Stadium,Dubai,Sri Lanka,field,,5.0
1327281,2022-09-11,Sri Lanka,Pakistan,Sri Lanka,,Dubai International Cricket Stadium,Dubai,Pakistan,field,23.0,
1328471,2022-08-14,Bahrain,Kuwait,Kuwait,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Kuwait,field,,5.0
1328473,2022-08-17,Kuwait,Bahrain,Kuwait,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bahrain,field,102.0,
1328476,2022-08-28,Kenya,Nepal,Nepal,,"Gymkhana Club Ground, Nairobi",Nairobi,Kenya,bat,,4.0
1328478,2022-08-30,Nepal,Kenya,Nepal,,"Gymkhana Club Ground, Nairobi",Nairobi,Nepal,bat,31.0,
1328849,2022-08-20,Hong Kong,Singapore,Hong Kong,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Singapore,field,8.0,
1328850,2022-08-21,United Arab Emirates,Kuwait,Kuwait,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Kuwait,field,,1.0
1328851,2022-08-22,United Arab Emirates,Singapore,United Arab Emirates,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Singapore,field,47.0,
1328852,2022-08-23,Kuwait,Hong Kong,Hong Kong,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Hong Kong,field,,8.0
1328854,2022-08-24,United Arab Emirates,Hong Kong,Hong Kong,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Hong Kong,field,,8.0
1332497,2022-09-17,Kenya,Tanzania,Tanzania,,"Willowmoore Park, Benoni",Benoni,Kenya,bat,,4.0
1332498,2022-09-16,Ghana,Mozambique,Ghana,,"Willowmoore Park, Benoni",Benoni,Ghana,bat,28.0,
1332501,2022-09-20,Ghana,Uganda,Uganda,,"Willowmoore Park, Benoni",Benoni,Ghana,bat,,8.0
1332506,2022-09-19,Cameroon,Kenya,Kenya,,"Willowmoore Park, Benoni",Benoni,Kenya,field,,9.0
1332508,2022-09-21,Kenya,Uganda,Uganda,,"Willowmoore Park, Benoni",Benoni,Uganda,field,,3.0
1336031,2022-09-25,Bangladesh,United Arab Emirates,Bangladesh,,Dubai International Cricket Stadium,Dubai,United Arab Emirates,field,7.0,
1336951,2022-10-15,Indonesia,South Korea,Indonesia,,Sano International Cricket Ground,Sano,South Korea,field,64.0,
1336952,2022-10-15,Japan,South Korea,Japan,,Sano International Cricket Ground,Sano,Japan,bat,48.0,
1336956,2022-10-18,South Korea,Indonesia,Indonesia,,Sano International Cricket Ground,Sano,South Korea,bat,,3.0
1339618,2023-04-24,Pakistan,New Zealand,New Zealand,,Rawalpindi Cricket Stadium,Rawalpindi,New Zealand,field,,6.0
1343741,2022-11-17,Lesotho,Mali,Lesotho,,Integrated Polytechnic Regional Centre,Kigali City,Mali,field,31.0,
1343745,2022-11-18,Lesotho,Botswana,Botswana,,Integrated Polytechnic Regional Centre,Kigali City,Botswana,field,,10.0
1343753,2022-11-21,Kenya,Lesotho,Kenya,,Integrated Polytechnic Regional Centre,Kigali City,Kenya,bat,167.0,
1343757,2022-11-22,St Helena,Lesotho,St Helena,,Integrated Polytechnic Regional Centre,Kigali City,Lesotho,field,45.0,
1343764,2022-11-25,Seychelles,Kenya,Kenya,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Seychelles,bat,,7.0
1343771,2022-12-01,Gambia,Eswatini,Eswatini,,Integrated Polytechnic Regional Centre,Kigali City,Eswatini,field,,5.0
1343775,2022-12-02,Eswatini,Mozambique,Mozambique,,Integrated Polytechnic Regional Centre,Kigali City,Mozambique,field,,9.0
1343777,2022-12-04,Nigeria,Eswatini,Nigeria,,Integrated Polytechnic Regional Centre,Kigali City,Eswatini,field,118.0,
1343781,2022-12-05,Sierra Leone,Eswatini,Sierra Leone,,Integrated Polytechnic Regional Centre,Kigali City,Eswatini,field,4.0,
1343784,2022-12-06,Tanzania,Eswatini,Tanzania,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Eswatini,field,66.0,
1344785,2022-11-15,Oman,Bahrain,Bahrain,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bahrain,field,,6.0
1344786,2022-11-16,Bahrain,Saudi Arabia,Bahrain,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Saudi Arabia,field,53.0,
1344789,2022-11-17,Canada,Bahrain,Bahrain,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bahrain,field,,8.0
1344791,2022-11-19,Oman,Bahrain,Oman,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bahrain,field,106.0,
1344794,2022-11-21,Saudi Arabia,Bahrain,Saudi Arabia,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bahrain,field,32.0,
1349379,2022-12-15,Singapore,Qatar,Qatar,,"UKM-YSD Cricket Oval, Bangi",Bangi,Singapore,bat,,5.0
1349380,2022-12-16,Qatar,Malaysia,Malaysia,,"UKM-YSD Cricket Oval, Bangi",Bangi,Qatar,bat,,8.0
1349382,2022-12-18,Bahrain,Qatar,Bahrain,,"UKM-YSD Cricket Oval, Bangi",Bangi,Qatar,field,13.0,
1349383,2022-12-18,Malaysia,Singapore,Malaysia,,"UKM-YSD Cricket Oval, Bangi",Bangi,Malaysia,bat,120.0,
1349384,2022-12-19,Singapore,Qatar,Qatar,,"UKM-YSD Cricket Oval, Bangi",Bangi,Qatar,field,,8.0
1349385,2022-12-19,Bahrain,Malaysia,Malaysia,,"UKM-YSD Cricket Oval, Bangi",Bangi,Bahrain,bat,,7.0
1349386,2022-12-21,Singapore,Bahrain,Bahrain,,"UKM-YSD Cricket Oval, Bangi",Bangi,Bahrain,field,,6.0
1349388,2022-12-22,Malaysia,Singapore,Malaysia,,"UKM-YSD Cricket Oval, Bangi",Bangi,Malaysia,bat,143.0,
1349390,2022-12-23,Singapore,Qatar,Qatar,,"UKM-YSD Cricket Oval, Bangi",Bangi,Qatar,field,,9.0
1349391,2022-12-23,Malaysia,Bahrain,Bahrain,,"UKM-YSD Cricket Oval, Bangi",Bangi,Malaysia,bat,,6.0
1354800,2023-02-25,Isle of Man,Spain,Spain,,La Manga Club Bottom Ground,Murcia,Isle of Man,bat,,8.0
1354802,2023-02-26,Isle of Man,Spain,Spain,,La Manga Club Bottom Ground,Murcia,Spain,field,,7.0
